업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
휴게음식점,2014-10-23,(주)커피빈코리아 도심공항점,서울특별시 강남구 테헤란로87길 22  지하1층 Q106호 (삼성동  한국도심공항터미널),서울특별시 강남구 삼성동 159번지 6호  ,273.72,02  -551 -6456,2014-10-23,6164,135-090,2014-10-23,커피숍
휴게음식점,2014-10-23,쏘 (Sso),서울특별시 강남구 영동대로118길 8  1층 (삼성동),서울특별시 강남구 삼성동 91번지 4호  ,9.9,0102-1137-595,2014-10-23,6081,135-871,2014-10-23,커피숍
휴게음식점,2014-10-23,고다방,서울특별시 강남구 언주로153길 13  1층 101호 (신사동),서울특별시 강남구 신사동 628번지 10호 1층 101호,46,010 -3664-5927,2014-10-23,6026,135-895,2014-10-23,커피숍
휴게음식점,2014-10-24,제이스킹커피 선릉점,서울특별시 강남구 선릉로 518  1층 (삼성동),서울특별시 강남구 삼성동 140번지 25호 1층일부 ,9.57,010 -3740-0161,2014-10-24,6161,135-875,2014-10-24,커피숍
휴게음식점,2014-10-30,호호분식,서울특별시 강남구 개포로 303  2층 202호 (개포동  현대1차상가),서울특별시 강남구 개포동 653번지 현대1차상가 202호,28,010 -8371-2333,2014-10-30,6320,135-807,2014-10-30,일반조리판매
휴게음식점,2014-10-30,봉구스밥버거,서울특별시 강남구 선릉로 326  1층 5호 (대치동),서울특별시 강남구 대치동 922번지  ,38.41,0103-3872-265,2014-10-30,6205,135-843,2014-10-30,일반조리판매
휴게음식점,2014-10-31,카페홀썸,서울특별시 강남구 학동로38길 14  지상1층 (논현동),서울특별시 강남구 논현동 212번지 7호  ,33.12,010 -8974-2307,2014-10-31,6105,135-829,2014-10-31,커피숍
휴게음식점,2014-10-31,(주)더브라운베이커리 대치점,서울특별시 강남구 삼성로 155  지상2층 201 202호 (대치동),서울특별시 강남구 대치동 507번지 2호  ,178.99,02  -554 -0028,2015-09-17,6291,135-836,2014-10-31,커피숍
휴게음식점,2014-11-03,모두의 커피,서울특별시 강남구 도곡로 429  1층 (대치동  베스티안 병원),서울특별시 강남구 대치동 939번지 24호 베스티안병원 1층 ,40.7,010 -6220-0936,2014-11-03,6208,135-998,2014-11-03,커피숍
휴게음식점,2014-11-04,허니퍼프,서울특별시 강남구 테헤란로 517  지하1층 (삼성동  현대백화점),서울특별시 강남구 삼성동 159번지 7호 현대백화점  지하1층 ,9.9,--,2014-11-04,6164,135-090,2014-11-04,과자점
휴게음식점,2014-11-05,와플반트,서울특별시 강남구 논현로 656  지상1층 (논현동),서울특별시 강남구 논현동 215번지 12호  ,16,010 -8318-0787,2014-11-05,6105,135-829,2014-11-05,커피숍
휴게음식점,2014-11-05,GS25 포이점,서울특별시 강남구 개포로22길 40  1층 (개포동),서울특별시 강남구 개포동 1219번지 5호 1층 ,3.3,02 5-78 8-300,2014-11-05,6312,135-963,2014-11-05,편의점
휴게음식점,2014-11-07,토이셔,서울특별시 강남구 영동대로 513  지상1층 B002호 (삼성동  기존컨벤션센타),서울특별시 강남구 삼성동 159번지 기존컨벤션센타 ,72.02,02 6-002 -3636,2014-11-07,6164,135-090,2014-11-07,커피숍
휴게음식점,2014-11-07,히얼스 유알,서울특별시 강남구 논현로36길 31  1층 (도곡동),서울특별시 강남구 도곡동 416번지 6호  ,83.51,0109-7930-102,2014-11-07,6296,135-854,2014-11-07,기타 휴게음식점
휴게음식점,2014-11-07,고디바,서울특별시 강남구 영동대로 513  지하1층 I 112호 (삼성동  컨벤션센타),서울특별시 강남구 삼성동 159번지  ,59.6,010 -6660-1364,2014-11-07,6164,135-090,2014-11-07,커피숍
휴게음식점,2014-11-07,카페콘디토라이,서울특별시 강남구 선릉로 751  지상1층 (논현동  city college),서울특별시 강남구 논현동 94번지 22호 city college 지상1층 ,13.45,--,2014-11-07,6055,135-819,2014-11-07,커피숍
휴게음식점,2014-11-10,테라로사 코엑스지점,서울특별시 강남구 영동대로 513  지상1층 E003호 (삼성동  기존컨벤션센타),서울특별시 강남구 삼성동 159번지  ,258.17,010 -7749-5279,2014-11-10,6164,135-090,2014-11-10,커피숍
휴게음식점,2014-11-10,(주)비바브라질,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점 압구정본점),서울특별시 강남구 압구정동 429번지  ,4.5,0233-6150-8,2014-11-10,6001,135-900,2014-11-10,커피숍
휴게음식점,2014-11-11,탐앤탐스 일원점,서울특별시 강남구 개포로140길 30  지상1층 (일원동),서울특별시 강남구 일원동 641번지 3호  ,97.65,02  -3412-0781,2014-11-11,6339,135-943,2014-11-11,커피숍
휴게음식점,2014-11-11,앤티앤스 프레즐,서울특별시 강남구 영동대로 513  지하1층 L105호 (삼성동  코엑스몰),서울특별시 강남구 삼성동 159번지  ,37.9,010 -5225-6724,2014-11-11,6164,135-090,2014-11-11,커피숍
휴게음식점,2014-11-12,샘(THE SAM),서울특별시 강남구 테헤란로34길 21-8  지상1층 (역삼동),서울특별시 강남구 역삼동 723번지 29호  ,144,010 -4866-1391,2014-11-12,6222,135-920,2014-11-12,커피숍
휴게음식점,2014-11-13,임프레션 더 꽃,서울특별시 강남구 언주로174길 30  1층 101호 (신사동  로빈명품관),서울특별시 강남구 신사동 640번지 2호 로빈명품관 1층 ,36.83,010 -7417-9954,2014-11-13,6017,135-896,2014-11-13,커피숍
휴게음식점,2014-11-13,레미콘 소프트아이스크림,서울특별시 강남구 테헤란로87길 22  1층 R001호 (삼성동  도심공항몰 ),서울특별시 강남구 삼성동 159번지 6호 도심공항몰 1층 R001 ,24.63,011 -275 -1320,2014-11-13,6164,135-090,2014-11-13,과자점
휴게음식점,2014-11-14,퀴즈노스 역삼점,서울특별시 강남구 테헤란로 230  1층 (역삼동),서울특별시 강남구 역삼동 720번지  ,63.1,0242-5313-1,2014-11-14,6221,135-920,2014-11-14,커피숍
휴게음식점,2014-11-17,씨유강남로얄점,서울특별시 강남구 삼성로 517  1층 (삼성동  로얄빌딩),서울특별시 강남구 삼성동 144번지 14호  ,3.3,0103-2393-213,2014-11-17,6158,135-877,2014-11-17,편의점
휴게음식점,2014-11-17,요이벤 삼성현대백화점,서울특별시 강남구 테헤란로 517  지하1층 (삼성동  현대백화점 무역센터점),서울특별시 강남구 삼성동 159번지 7호 현대백화점 무역센터점 지하1층 ,19.8,051 -465 -2480,2015-07-13,6164,135-090,2014-11-17,백화점
휴게음식점,2014-11-17,KFC 코엑스몰,서울특별시 강남구 영동대로 513  지하1층 H102호 (삼성동  기존컨벤션센터),서울특별시 강남구 삼성동 159번지  ,242.89,010 -8999-3753,2016-12-21,6164,135-090,2014-11-17,패스트푸드
휴게음식점,2014-11-17,(주)빨라쪼 코엑스몰점,서울특별시 강남구 영동대로 513  지하1층 H119호 (삼성동  기존컨벤션센터),서울특별시 강남구 삼성동 159번지 기존컨벤션센터 지하1층 H119 ,19.2,02 7-09 7-815,2014-11-17,6164,135-090,2014-11-17,커피숍
휴게음식점,2014-11-17,씨유 청담파라곤점,서울특별시 강남구 영동대로137길 6  102호 (청담동),서울특별시 강남구 청담동 68번지 14호  102호,6.6,010 -4103-4887,2015-04-20,6072,135-953,2014-11-17,편의점
휴게음식점,2014-11-18,검과흙손,서울특별시 강남구 선릉로129길 31  지하1층 (논현동),서울특별시 강남구 논현동 243번지  ,199.55,02  -546 -3221,2014-11-18,6099,135-832,2014-11-18,커피숍
휴게음식점,2014-11-18,할리스커피 코엑스점,서울특별시 강남구 영동대로 513  지하1층 C113호 (삼성동  코엑스컨벤션센터),서울특별시 강남구 삼성동 159번지 코엑스컨벤션센터 지하1층 ,239.8,010 -7133-2129,2014-11-18,6164,135-090,2014-11-18,커피숍
휴게음식점,2014-11-19,커피베이,서울특별시 강남구 언주로 710  지상1층 (논현동  성암빌딩),서울특별시 강남구 논현동 114번지  ,49.5,010 -3885-0316,2014-11-19,6058,135-821,2014-11-19,커피숍
휴게음식점,2014-11-20,씨유 자곡현대점,서울특별시 강남구 자곡로 202  1층 117호 (자곡동  강남힐스테이트에코),서울특별시 강남구 자곡동 658번지  ,10,0103-4490-228,2014-11-20,6373,135-200,2014-11-20,편의점
휴게음식점,2014-11-20,이지오르,서울특별시 강남구 남부순환로 지하 2814  지하4층 오금방향호 (도곡동  도곡역),서울특별시 강남구 도곡동 467번지 5호  ,16.3,010 -2433-6655,2014-11-20,6293,135-856,2014-11-20,철도역구내
휴게음식점,2014-11-20,이지오르,서울특별시 강남구 남부순환로 지하 2814  지하4층 양재방향호 (도곡동  도곡역),서울특별시 강남구 도곡동 467번지 5호  ,37.4,010 -2433-6655,2014-11-20,6293,135-856,2014-11-20,철도역구내
휴게음식점,2014-11-21,마르스(MARS),서울특별시 강남구 논현로36길 22  지상1층 101호 (도곡동  희망빌딩),서울특별시 강남구 도곡동 415번지 0호 희망빌딩 지상1층 101호,29.34,--,2014-11-21,6296,135-854,2014-11-21,커피숍
휴게음식점,2014-11-21,롯데마켓999삼성역점,서울특별시 강남구 영동대로86길 21  1층 (대치동  태화빌딩),서울특별시 강남구 대치동 996번지 15호  ,9.9,0105-3235-752,2014-11-21,6174,135-502,2014-11-21,일반조리판매
휴게음식점,2014-11-21,(주)롯데리아 나뚜루 코엑스몰점,서울특별시 강남구 영동대로 513  지하1층 J-111호 (삼성동  코엑스 기존컨벤션센터 ),서울특별시 강남구 삼성동 159번지 코엑스 기존컨벤션센터 지하1층 J-111호,72.3,010 -8883-7059,2014-11-21,6164,135-090,2014-11-21,커피숍
휴게음식점,2014-11-24,씨유강남에스원점,서울특별시 강남구 봉은사로74길 15  지상1층 (삼성동),서울특별시 강남구 삼성동 118번지 3호 지상1층 ,3.3,02  -553 -7906,2016-11-30,6154,135-509,2014-11-24,편의점
휴게음식점,2014-11-24,미니스톱 자곡신영점,서울특별시 강남구 자곡로 204-5  A동 104호 (자곡동),서울특별시 강남구 자곡동 662번지  ,3.3,010 -5818-5957,2016-08-11,6373,135-200,2014-11-24,편의점
휴게음식점,2014-11-25,또올래 분식,서울특별시 강남구 도산대로 446  지상1층 102호 (청담동),서울특별시 강남구 청담동 5번지  ,23.58,02  -514 -0331,2014-11-25,6062,135-948,2014-11-25,일반조리판매
휴게음식점,2014-11-25,러브수,서울특별시 강남구 도산대로66길 39  1층 101호 (청담동),서울특별시 강남구 청담동 16번지 10호 1층 101호,31,010 -8726-2319,2014-11-25,6065,135-949,2014-11-25,커피숍
휴게음식점,2014-11-25,잠바주스 코엑스점,서울특별시 강남구 영동대로 513  지하1층 K107호 (삼성동  코엑스기존컨벤션센터),서울특별시 강남구 삼성동 159번지 코엑스기존컨벤션센터 지하1층 K107호,121.85,02 6-002 -6330,2014-11-25,6164,135-090,2014-11-25,커피숍
휴게음식점,2014-11-25,카페잉키,서울특별시 강남구 도산대로30길 13  2층 (논현동  인피니움빌딩),서울특별시 강남구 논현동 65번지 16호  ,146.23,010 -9066-0939,2014-11-25,6049,135-816,2014-11-25,커피숍
휴게음식점,2014-11-26,조선미가,서울특별시 강남구 삼성로 517  지하1층 (삼성동  현대백화점),서울특별시 강남구 삼성동 144번지 14호  ,11.2,0105-3485-042,2014-11-26,6158,135-877,2014-11-26,일반조리판매
휴게음식점,2014-11-27,투썸플레이스 강남신사점,서울특별시 강남구 강남대로152길 22  지상1 2층 (신사동  신사케이타워),서울특별시 강남구 신사동 514번지 22호  ,282.19,02  -549 -0238,2014-11-27,6035,135-887,2014-11-27,커피숍
휴게음식점,2014-11-27,(주)아셈플라워랜드,서울특별시 강남구 영동대로 513  지하1층 K106호 (삼성동  기존켄벤션센타),서울특별시 강남구 삼성동 159번지  ,37.94,0109-0118-252,2014-11-27,6164,135-090,2014-11-27,커피숍
휴게음식점,2014-11-27,(주)아트쿡,서울특별시 강남구 테헤란로 517  지하1층 (삼성동  현대백화점),서울특별시 강남구 삼성동 159번지 7호 현대백화점 ,9.9,02  -5840-365,2014-11-27,6164,135-730,2014-11-27,백화점
휴게음식점,2014-11-27,이디야커피 대치은마사거리점,서울특별시 강남구 삼성로 229  지상1층 105 106호 (대치동),서울특별시 강남구 대치동 1019번지 12호  ,106.58,02  -557 -6469,2016-10-07,6279,135-500,2014-11-27,커피숍
휴게음식점,2014-11-27,제이피 보드카페,서울특별시 강남구 강남대로94길 51-8  지하1층 (역삼동),서울특별시 강남구 역삼동 636번지 25호 지하1층 ,148.09,010 -8282-0500,2014-11-27,6130,135-908,2014-11-27,일반조리판매
휴게음식점,2014-11-27,GS25역삼프라임점,서울특별시 강남구 테헤란로37길 41  지상1층 (역삼동),서울특별시 강남구 역삼동 673번지 18호  ,9.9,010 -6269-2147,2014-11-27,6139,135-915,2014-11-27,편의점
휴게음식점,2014-11-27,세븐일레븐 KT강남점,서울특별시 강남구 언주로 517  102 202호 (역삼동),서울특별시 강남구 역삼동 675번지 3호  ,142.1,0232-8481-29,2014-11-27,6139,135-915,2014-11-27,편의점
휴게음식점,2014-11-28,소운빙개포동역점,서울특별시 강남구 개포로82길 7  지상1층 5호 (개포동),서울특별시 강남구 개포동 186번지 12호 지상1층 5호,36,--,2016-12-07,6329,135-994,2014-11-28,커피숍
휴게음식점,2014-12-01,오션스쿨,서울특별시 강남구 테헤란로 517  지하1층 (삼성동  현대백화점무역센터점),서울특별시 강남구 삼성동 159번지 7호 현대백화점무역센터점 지하1층 ,19.2,02 2-642 -2641,2014-12-01,6164,135-090,2014-12-01,일반조리판매
휴게음식점,2014-12-01,(주)프랑스에 다녀온 붕어빵 현대백화점본점,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점본점),서울특별시 강남구 압구정동 429번지  ,16.4,0256-7403-0,2014-12-01,6001,135-900,2014-12-01,일반조리판매
휴게음식점,2014-12-03,파스쿠찌 선릉이노센스점,서울특별시 강남구 테헤란로63길 11  1층 (삼성동),서울특별시 강남구 삼성동 141번지 9호  ,141.17,010 -5262-0534,2014-12-03,6162,135-876,2014-12-03,커피숍
휴게음식점,2014-12-03,그릭요거트,서울특별시 강남구 압구정로 343  지하1층 (압구정동  갤러리아백화점 생활관),서울특별시 강남구 압구정동 494번지 0호 갤러리아백화점 생활관 지하1층 ,6.6,--,2014-12-03,6008,135-902,2014-12-03,백화점
휴게음식점,2014-12-03,(주)롯데리아 코엑스몰점,서울특별시 강남구 영동대로 513  지하1층 D-109호 (삼성동  코엑스기존컨벤션센터),서울특별시 강남구 삼성동 159번지 코엑스기존컨벤션센터 ,299.97,02  -747 -1153,2014-12-03,6164,135-090,2014-12-03,패스트푸드
휴게음식점,2014-12-04,가비터,서울특별시 강남구 강남대로106길 29  지하1층 (역삼동),서울특별시 강남구 역삼동 616번지 14호  ,329.11,0105-4821-979,2015-12-16,6124,135-907,2014-12-04,일반조리판매
휴게음식점,2014-12-04,만쥬하나,서울특별시 강남구 학동로 지하 102  지하2층 (논현동  논현역 내),서울특별시 강남구 논현동 279번지 67호  ,25,0108-8113-557,2014-12-04,6110,135-010,2014-12-04,일반조리판매
휴게음식점,2014-12-04,두락오토모티브,서울특별시 강남구 삼성로72길 3  지상1층 (대치동),서울특별시 강남구 대치동 961번지 15호 지상1층 ,7,--,2014-12-04,6186,135-847,2014-12-04,다방
휴게음식점,2014-12-04,골프존카페(지카페),서울특별시 강남구 영동대로141길 5  지하2층 (청담동  GOLFZON R),서울특별시 강남구 청담동 68번지 0호 GOLFZON R 지하2층 ,16.12,--,2015-04-23,6072,135-953,2014-12-04,커피숍
휴게음식점,2014-12-05,샐러디,서울특별시 강남구 논현로85길 13  지상1층 (역삼동),서울특별시 강남구 역삼동 739번지 지상1층 ,53.71,010 -6667-9903,2015-02-09,6237,135-924,2014-12-05,패스트푸드
휴게음식점,2014-12-05,씨제이프레시웨이(주)도화엔지니어링카페,서울특별시 강남구 삼성로 438  지하1층 (대치동  도화타워),서울특별시 강남구 대치동 942번지 1호  ,64.58,0221-4961-14,2016-11-01,6178,135-845,2014-12-05,커피숍
휴게음식점,2014-12-08,스타벅스커피 신사역점,서울특별시 강남구 도산대로 108  지상1층 (논현동  렉스타워),서울특별시 강남구 논현동 1번지 3호  ,132,02  -3015-1228,2014-12-08,6038,135-811,2014-12-08,커피숍
