업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,1985-07-02,(주)청담푸드빌(청담복집)(신의주찹쌀순대),서울특별시 강남구 영동대로 725 (청담동),서울특별시 강남구 청담동 68번지 7호  ,857.93,  02- 511-9081,2014-12-19,6072,135-953,1985-07-02,한식
일반음식점,1985-06-03,부흥식당,서울특별시 강남구 도산대로89길 9 (청담동 지상1층),서울특별시 강남구 청담동 124번지 15호 지상1층 ,30.71,  02-0544-1112,2002-09-11,6012,135-957,2002-03-20,한식
일반음식점,1985-09-30,부산집,서울특별시 강남구 학동로81길 33 (청담동),서울특별시 강남구 청담동 63번지 9호  ,23.1,  02-0564-9893,1989-01-24,6073,135-953,1994-06-23,한식
일반음식점,1985-07-18,장수찹쌀순대,서울특별시 강남구 언주로134길 20 (논현동),서울특별시 강남구 논현동 115번지 5호  ,45,010 -5471-1172,2014-09-29,6061,135-821,1985-07-18,한식
일반음식점,1985-10-18,베이징덕,서울특별시 강남구 논현로 874 (신사동),서울특별시 강남구 신사동 610번지 1호  ,109.62,  02- 512-5252,2015-10-21,6022,135-894,1998-07-09,중국식
일반음식점,1985-12-27,솜리,서울특별시 강남구 압구정로 165 (압구정동),서울특별시 강남구 압구정동 429번지  ,95.87,  02- 547-3135,2010-01-26,6001,135-900,1995-11-28,한식
일반음식점,1985-10-08,현대집,서울특별시 강남구 압구정로14길 11 (신사동),서울특별시 강남구 신사동 550번지 3호  ,92.03,  02- 546-1022,2007-09-21,6029,135-890,1985-10-08,한식
일반음식점,1985-02-06,축복회관,서울특별시 강남구 강남대로 632 (신사동),서울특별시 강남구 신사동 503번지 2호  ,311.74,  02-0542-2743,1985-06-27,6034,135-887,1985-02-06,한식
일반음식점,1985-07-03,새마을식당신사역점,서울특별시 강남구 강남대로152길 42 (신사동),서울특별시 강남구 신사동 537번지 2호  ,155.89,  02- 545-8637,2009-06-05,6035,135-889,1985-07-03,한식
일반음식점,1985-11-18,남포면옥,서울특별시 강남구 학동로 231 (논현동),서울특별시 강남구 논현동 89번지 10호  ,708.8,  02- 540-2596,2001-06-21,6053,135-818,1985-11-18,한식
일반음식점,1985-12-30,다원,서울특별시 강남구 압구정로 165 (압구정동 지하1층),서울특별시 강남구 압구정동 429번지 0호 지하1층 ,13.55,  02- 547-3419,2004-09-15,6001,135-900,2004-09-13,분식
일반음식점,1985-09-24,더후라이팬,서울특별시 강남구 강남대로106길 7 (역삼동),서울특별시 강남구 역삼동 810번지 8호  ,27.48,  02- 553-2677,2010-06-10,6123,135-931,1985-09-24,분식
일반음식점,1985-12-14,도원스타일,서울특별시 강남구 압구정로 165 (압구정동 현대백화점 지상5층),서울특별시 강남구 압구정동 429번지 0호 현대백화점 지상5층 ,312.76,  02-3449-5891,2016-01-20,6001,135-900,1997-09-20,중국식
일반음식점,1986-07-21,비어시티,서울특별시 강남구 봉은사로 478 (삼성동 지상1층),서울특별시 강남구 삼성동 119번지 0호 지상1층 ,59.5,  02-0000-0000,2002-04-02,6154,135-509,2008-09-05,호프/통닭
일반음식점,1986-10-27,백구분식,서울특별시 강남구 테헤란로114길 30 (대치동),서울특별시 강남구 대치동 999번지 8호  ,27,  02-    -    ,1999-03-29,6175,135-502,1986-10-27,분식
일반음식점,1986-03-25,총회회관구내,서울특별시 강남구 영동대로 330 (대치동),서울특별시 강남구 대치동 1007번지 3호  ,35.4,  02-0562-9418,2003-05-07,6177,135-851,1986-03-25,분식
일반음식점,1986-12-20,다쯔미,서울특별시 강남구 봉은사로 410 (삼성동),서울특별시 강남구 삼성동 112번지 5호  ,568.04,  02- 557-0111,2009-04-02,6153,135-874,1986-12-20,한식
일반음식점,1986-08-12,셰프의 국수 앤(N) 육계장(역삼테헤란점),서울특별시 강남구 테헤란로 124 (역삼동),서울특별시 강남구 역삼동 823번지 1호  ,112.1,02  -552 -3955,2014-12-30,6234,135-933,1986-08-12,일식
일반음식점,1986-04-09,청목,서울특별시 강남구 테헤란로 124 (역삼동),서울특별시 강남구 역삼동 823번지 0호  ,97.75,  02-0000-0000,2002-09-16,6234,135-933,1986-04-09,한식
일반음식점,1986-09-23,금문도,서울특별시 강남구 강남대로94길 21  지하1층 (역삼동),서울특별시 강남구 역삼동 818번지 8호  ,376.61,  02- 567-9289,2002-01-29,6129,135-932,2015-06-01,중국식
일반음식점,1986-06-09,청송숯불화로구이,서울특별시 강남구 언주로114길 17 (논현동),서울특별시 강남구 논현동 273번지 16호  ,62.87,  02-0549-3739,2007-08-27,6102,135-833,1986-06-09,한식
일반음식점,1986-09-19,팔당 충무김밥 국수,서울특별시 강남구 언주로134길 29 (논현동),서울특별시 강남구 논현동 113번지 25호  ,35.92,  02- 548-5516,2014-02-25,6059,135-821,1986-09-19,한식
일반음식점,1986-01-08,예원,서울특별시 강남구 봉은사로 303 (논현동),서울특별시 강남구 논현동 277번지 27호  ,41.86,  02-0549-5907,2002-10-31,6103,135-833,1986-01-08,경양식
일반음식점,1986-05-19,영동관광호텔,서울특별시 강남구 도산대로 144 (논현동),서울특별시 강남구 논현동 6번지 0호  ,207.96,  02- 542-0112,2009-09-16,6040,135-812,1986-05-19,경양식
일반음식점,1986-12-31,목로,서울특별시 강남구 압구정로28길 18 (신사동),서울특별시 강남구 신사동 577번지 12호  ,62.49,  02- 542-2861,1998-01-16,6030,135-891,1986-12-31,한식
일반음식점,1986-11-05,북경반점,서울특별시 강남구 강남대로152길 14 (신사동),서울특별시 강남구 신사동 513번지 2호  ,47.88,  02- 517-5777,1996-12-17,6035,135-887,1986-11-05,경양식
일반음식점,1986-05-13,마불,서울특별시 강남구 테헤란로 124 (역삼동),서울특별시 강남구 역삼동 823번지 1호  ,28.5,  02-0545-8180,2015-12-24,6234,135-933,1986-05-13,분식
일반음식점,1986-05-01,백경 세꼬시,서울특별시 강남구 테헤란로 124 (역삼동),서울특별시 강남구 역삼동 823번지 0호  ,37.4,010 -2674-6223,2017-02-03,6234,135-933,1986-05-01,경양식
일반음식점,1986-12-15,티보리,서울특별시 강남구 압구정로 422 (청담동),서울특별시 강남구 청담동 79번지 16호  ,168.42,  02- 512-1239,2009-12-29,6015,135-954,1986-12-15,경양식
일반음식점,1986-12-18,코코,서울특별시 강남구 삼성로51길 10-20 (대치동),서울특별시 강남구 대치동 1019번지 2호  ,22.8,010 -697 -0008,2016-07-04,6279,135-500,1986-12-18,경양식
일반음식점,1986-07-05,월남국수 청담점,서울특별시 강남구 영동대로 722 (청담동),서울특별시 강남구 청담동 132번지 0호  ,77.52,  02- 549-6446,2017-02-22,6075,135-957,1986-07-05,경양식
일반음식점,1986-07-05,북경,서울특별시 강남구 테헤란로 124 (역삼동),서울특별시 강남구 역삼동 823번지 0호  ,97.6,  02-0568-4146,2011-04-18,6234,135-933,1986-07-05,중국식
일반음식점,1986-06-21,개포골,서울특별시 강남구 삼성로 38 (개포동),서울특별시 강남구 개포동 186번지 1호  ,31.79,  02-   0-0000,1996-01-22,6329,135-994,1986-06-21,한식
일반음식점,1986-09-08,교촌치킨 대치2호점,서울특별시 강남구 도곡로 516  지상1층 113호 (대치동),서울특별시 강남구 대치동 990번지  ,103.4,  02-    -    ,2012-08-09,6282,135-501,2015-01-23,통닭(치킨)
일반음식점,1986-09-25,예자네 밥상,서울특별시 강남구 테헤란로114길 30 (대치동),서울특별시 강남구 대치동 999번지 8호  ,26.52,  02-0557-5126,2010-12-17,6175,135-502,1986-09-25,한식
일반음식점,1986-03-08,고향집, ,서울특별시 강남구 대치동 316번지 1호 은마  235호,35.49,  02-0562-0640,1989-10-25, ,135-969,1986-03-08,한식
일반음식점,1986-03-24,광주식당,서울특별시 강남구 역삼로 420 (대치동),서울특별시 강남구 대치동 909번지 0호  ,39.3,  02-0557-5181,1986-03-24,6200,135-841,1986-03-24,한식
일반음식점,1986-12-20,카페스타시오,서울특별시 강남구 봉은사로 410 (삼성동),서울특별시 강남구 삼성동 112번지 5호  ,213.36,02  -6202-2000,2017-02-02,6153,135-874,1986-12-20,경양식
일반음식점,1986-11-19,박서방순대국밥,서울특별시 강남구 삼성로 520 (삼성동),서울특별시 강남구 삼성동 156번지 5호  ,53.67,  02- 568-9204,2010-04-22,6167,135-879,1986-11-19,한식
일반음식점,1986-02-24,수궁갈비집,서울특별시 강남구 봉은사로97길 4 (삼성동),서울특별시 강남구 삼성동 77번지 25호  ,110,  02- 545-9646,2000-04-27,6087,135-871,1986-02-24,한식
일반음식점,1986-10-07,테헤란식당,서울특별시 강남구 테헤란로 326 (역삼동),서울특별시 강남구 역삼동 707번지 27호  ,20.13,  02- 556-2392,1986-10-27,6211,135-918,1986-10-07,한식
일반음식점,1986-11-04,사랑방,서울특별시 강남구 논현로94길 3 (역삼동),서울특별시 강남구 역삼동 668번지 18호  ,206.49,  02- 562-6655,1999-08-17,6140,135-914,1986-11-04,한식
일반음식점,1986-09-09,문어야,서울특별시 강남구 역삼로1길 17 (역삼동),서울특별시 강남구 역삼동 831번지 6호  ,46.33,  02- 538-1480,2010-11-29,6242,135-936,1986-09-09,한식
일반음식점,1986-03-10,(주)신정,서울특별시 강남구 테헤란로8길 29 (역삼동),서울특별시 강남구 역삼동 828번지 2호  ,1218.34,  02- 554-1033,1998-04-14,6239,135-935,1998-04-14,한식
일반음식점,1986-12-09,서초동 연가 강남구청역점 별관,서울특별시 강남구 선릉로129길 7 (논현동),서울특별시 강남구 논현동 242번지 19호  ,29.25,  02- 548-1615,2015-12-29,6099,135-830,1986-12-09,한식
일반음식점,1986-10-10,별미식당,서울특별시 강남구 논현로136길 3  지상1층 105호 (논현동  비전빌딩),서울특별시 강남구 논현동 80번지 23호 지상1층 ,72.6,  02-0545-4183,2008-01-22,6051,135-818,2014-05-13,한식
일반음식점,1986-06-17,고향집,서울특별시 강남구 언주로134길 20 (논현동),서울특별시 강남구 논현동 115번지 5호  ,73.53,  02-0543-6363,2005-07-21,6061,135-821,1994-04-15,한식
일반음식점,1986-05-21,남서울민물장어,서울특별시 강남구 봉은사로 137 (논현동),서울특별시 강남구 논현동 204번지 3호  ,124.84,  02- 544-1010,1996-03-25,6121,135-545,1986-05-21,한식
일반음식점,1986-12-08,황토 감자탕,서울특별시 강남구 테헤란로1길 20 (역삼동),서울특별시 강남구 역삼동 818번지 0호  ,65.12,  02-0567-2914,1995-05-18,6129,135-932,1986-12-08,한식
일반음식점,1986-08-08,은마골,서울특별시 강남구 도곡로 510 (대치동),서울특별시 강남구 대치동 989번지 3호  ,40.08,  02- 569-0798,2007-04-19,6282,135-501,1986-08-08,한식
일반음식점,1986-09-22,통돼지 화로집,서울특별시 강남구 강남대로128길 6 (논현동 지하1층),서울특별시 강남구 논현동 143번지 2호 지하1층 ,87.4,  02-0000-0000,2016-01-19,6114,135-825,2011-03-23,한식
일반음식점,1986-04-12,청담순두부두부공방,서울특별시 강남구 도산대로53길 6 (신사동 지상1층),서울특별시 강남구 신사동 666번지 17호 지상1층 ,112.18,  02- 545-4840,2002-08-10,6019,135-897,2009-11-02,한식
일반음식점,1986-03-07,푸세울 닭,서울특별시 강남구 영동대로 510 (삼성동),서울특별시 강남구 삼성동 168번지 0호  ,100.32,  02- 568-7806,1991-09-02,6173,135-882,1986-03-07,한식
일반음식점,1986-07-18,김수사,서울특별시 강남구 도산대로 132 (논현동),서울특별시 강남구 논현동 4번지 19호  ,107.83,  02-0547-5221,2015-10-15,6039,135-811,1986-07-18,일식
일반음식점,1986-10-13,원주추어탕,서울특별시 강남구 봉은사로 632 (삼성동),서울특별시 강남구 삼성동 162번지 7호  ,34.5,  02-0556-9875,2003-06-25,6170,135-881,1986-10-13,한식
일반음식점,1986-09-24,새우잡이 김춘배,서울특별시 강남구 테헤란로1길 20 (역삼동 지하1층),서울특별시 강남구 역삼동 818번지 0호 지하1층 ,148.5,  02- 568-8961,2016-04-22,6129,135-932,2008-01-09,경양식
일반음식점,1986-06-19,마인드,서울특별시 강남구 논현로128길 26 (논현동),서울특별시 강남구 논현동 213번지 10호  ,82.59,  02- 540-5063,2011-10-20,6105,135-829,1986-06-19,경양식
일반음식점,1986-05-06,(주)입속행복 리북집,서울특별시 강남구 학동로2길 45 (논현동),서울특별시 강남구 논현동 163번지 3호  ,54.52,  02- 540-8589,2016-09-29,6114,135-825,1986-05-06,한식
일반음식점,1987-12-07,신양,서울특별시 강남구 영동대로 737 (청담동),서울특별시 강남구 청담동 53번지 7호  ,173,  02- 541-3111,2006-01-16,6071,135-952,1987-12-07,한식
일반음식점,1987-09-24,한솥,서울특별시 강남구 역삼로 143 (역삼동),서울특별시 강남구 역삼동 751번지 14호  ,36.66,  02- 569-2824,2008-04-16,6244,135-925,1987-09-24,한식
일반음식점,1987-12-07,작은호프,서울특별시 강남구 언주로148길 14  1-13호 (논현동 동림상가),서울특별시 강남구 논현동 98번지 12호 동림상가 1-13호,71.69,  02- 547-2793,2009-10-29,6057,135-819,1987-12-07,분식
일반음식점,1987-10-20,후랜드, ,서울특별시 강남구 압구정동 146번지 3호 성수상가B동4-2    4호,27.93,  02-0543-5451,1987-10-20, ,135-110,1987-10-20,분식
일반음식점,1987-09-26,뉴만두집,서울특별시 강남구 압구정로 338 (신사동),서울특별시 강남구 신사동 661번지 1호  ,15.59,  02-0549-1738,2004-04-28,6018,135-897,1983-07-01,분식
일반음식점,1987-05-01,압구정춘천막국수,서울특별시 강남구 압구정로22길 10 (신사동),서울특별시 강남구 신사동 572번지 0호  ,76.83,  02-0547-7518,1987-05-01,6030,135-891,1987-05-01,한식
일반음식점,1987-08-01,두시치킨,서울특별시 강남구 압구정로 214 (신사동),서울특별시 강남구 신사동 615번지 0호  ,55.8,  02-0546-1474,2007-03-21,6023,135-894,1987-08-01,한식
일반음식점,1987-12-11,육회공작소(논현점),서울특별시 강남구 학동로2길 43 (논현동),서울특별시 강남구 논현동 163번지 1호  ,48.53,  02- 564-2718,2016-01-08,6114,135-825,1987-12-11,한식
일반음식점,1987-12-07,와인앤다인,서울특별시 강남구 영동대로 737 (청담동 1층),서울특별시 강남구 청담동 53번지 7호 1층 ,489.05,  02- 541-3111,2006-01-16,6071,135-952,1996-01-05,한식
일반음식점,1987-11-05,새마을식당,서울특별시 강남구 봉은사로 210 (역삼동),서울특별시 강남구 역삼동 651번지 1호  ,300.44,  02-    -    ,2016-11-01,6135,135-913,1987-11-05,한식
일반음식점,1987-05-21,장미,서울특별시 강남구 삼성로58길 31  지하1층 (대치동),서울특별시 강남구 대치동 991번지 9호 지하1층 ,49,  02- 557-2129,2008-08-29,6282,135-501,2016-03-11,경양식
일반음식점,1987-10-31,가야식당,서울특별시 강남구 봉은사로 210 (역삼동),서울특별시 강남구 역삼동 651번지 1호  ,38.43,  02-0568-8683,1996-11-08,6135,135-913,1987-10-31,경양식
일반음식점,1987-05-22,더드림역삼점,서울특별시 강남구 강남대로94길 89  지하1층 (역삼동),서울특별시 강남구 역삼동 644번지 5호 지하1층 ,71.37,010 -3787-7611,2013-10-25,6131,135-910,2009-10-28,한식
일반음식점,1987-05-30,칼라시아,서울특별시 강남구 봉은사로 120 (역삼동),서울특별시 강남구 역삼동 602번지 2호  ,467.25,  02- 552-7111,2015-11-05,6124,135-907,1987-05-30,한식
일반음식점,1985-08-28,삼정관광호텔,서울특별시 강남구 봉은사로 150 (역삼동),서울특별시 강남구 역삼동 604번지 11호  ,147,  02-0557-1221,1985-08-28,6125,135-907,1985-08-28,중국식
일반음식점,1987-08-24,파라다이스,서울특별시 강남구 봉은사로 150 (역삼동),서울특별시 강남구 역삼동 604번지 11호  ,157.47,  02-0557-1221,2005-07-19,6125,135-907,1987-08-24,한식
